Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
235-36-1598,Alex,Yangon,Normal,Female,Fashion accessories,83.99,9,37.7955,793.7055,3/28/2019,6:07:00 PM,Ewallet,755.9100,4.761904762,37.7955,5.9
441-69-1755,Alex,Yangon,Member,Female,Health and beauty,71.83,10,35.9150,754.2150,1/12/2019,7:48:00 PM,Cash,718.3000,4.761904762,35.9150,7.8
383-78-6228,Alex,Yangon,Normal,Male,Home and lifestyle,38.88,4,7.7760,163.2960,2/6/2019,12:10:00 PM,Cash,155.5200,4.761904762,7.7760,4.7
655-54-6218,Cairo,Mandalay,Normal,Male,Fashion accessories,60.37,2,6.0370,126.7770,1/27/2019,2:36:00 PM,Ewallet,120.7400,4.761904762,6.0370,5.0
554-16-3131,Giza,Naypyitaw,Member,Female,Fashion accessories,65.19,6,19.5570,410.6970,3/11/2019,10:06:00 AM,Cash,391.1400,4.761904762,19.5570,4.3
744-98-8304,Giza,Naypyitaw,Normal,Female,Home and lifestyle,45.27,10,22.6350,475.3350,3/17/2019,1:45:00 PM,Credit card,452.7000,4.761904762,22.6350,8.9
234-21-8672,Alex,Yangon,Member,Female,Home and lifestyle,97.63,8,39.0520,820.0920,3/14/2019,8:41:00 PM,Credit card,781.0400,4.761904762,39.0520,8.6
981-88-5227,Giza,Naypyitaw,Normal,Female,Electronic accessories,30.85,4,6.1700,129.5700,1/19/2019,8:21:00 PM,Cash,123.4000,4.761904762,6.1700,6.7
590-69-3798,Alex,Yangon,Normal,Female,Food and beverages,15.88,2,1.5880,33.3480,2/14/2019,7:08:00 PM,Credit card,31.7600,4.761904762,1.5880,4.6
765-19-5949,Cairo,Mandalay,Normal,Female,Food and beverages,81.71,6,24.5130,514.7730,3/13/2019,4:15:00 PM,Credit card,490.2600,4.761904762,24.5130,5.5
448-36-8063,Alex,Yangon,Normal,Female,Food and beverages,97.65,7,34.1775,717.7275,1/9/2019,1:11:00 PM,Credit card,683.5500,4.761904762,34.1775,8.0
217-85-8584,Cairo,Mandalay,Normal,Male,Sports and travel,93.78,10,46.8900,984.6900,3/4/2019,12:19:00 PM,Cash,937.8000,4.761904762,46.8900,4.4
435-73-2007,Alex,Yangon,Member,Male,Electronic accessories,71.70,10,35.8500,752.8500,2/18/2019,7:57:00 PM,Credit card,717.0000,4.761904762,35.8500,8.9
398-59-8326,Alex,Yangon,Member,Male,Fashion accessories,69.48,8,27.7920,583.6320,3/10/2019,3:19:00 PM,Credit card,555.8400,4.761904762,27.7920,8.8
191-84-1133,Cairo,Mandalay,Normal,Male,Home and lifestyle,37.41,7,13.0935,274.9635,2/14/2019,10:23:00 AM,Credit card,261.8700,4.761904762,13.0935,9.8
981-46-1510,Alex,Yangon,Member,Female,Fashion accessories,73.30,6,21.9900,461.7900,1/15/2019,7:25:00 PM,Credit card,439.8000,4.761904762,21.9900,5.9
316-94-3841,Giza,Naypyitaw,Normal,Male,Electronic accessories,46.54,7,16.2890,342.0690,3/11/2019,6:24:00 PM,Cash,325.7800,4.761904762,16.2890,9.0
111-19-1257,Alex,Yangon,Member,Female,Fashion accessories,35.96,3,5.3940,113.2740,1/18/2019,4:08:00 PM,Ewallet,107.8800,4.761904762,5.3940,4.8
738-33-8444,Giza,Naypyitaw,Normal,Female,Sports and travel,87.41,10,43.7050,917.8050,2/24/2019,3:14:00 PM,Ewallet,874.1000,4.761904762,43.7050,6.5
375-62-9948,Alex,Yangon,Normal,Male,Health and beauty,62.01,4,12.4020,260.4420,3/6/2019,7:30:00 PM,Credit card,248.0400,4.761904762,12.4020,6.2
847-77-5578,Cairo,Mandalay,Normal,Male,Food and beverages,53.34,2,5.3340,112.0140,1/19/2019,7:05:00 PM,Ewallet,106.6800,4.761904762,5.3340,6.8
748-79-6119,Cairo,Mandalay,Member,Female,Food and beverages,69.74,2,6.9740,146.4540,3/29/2019,10:30:00 AM,Cash,139.4800,4.761904762,6.9740,7.1
461-47-5738,Giza,Naypyitaw,Member,Male,Fashion accessories,61.66,6,18.4980,388.4580,2/23/2019,7:47:00 PM,Cash,369.9600,4.761904762,18.4980,8.4
273-83-1845,Cairo,Mandalay,Normal,Male,Home and lifestyle,33.44,8,13.3760,280.8960,3/16/2019,5:05:00 PM,Ewallet,267.5200,4.761904762,13.3760,7.0
381-42-1232,Giza,Naypyitaw,Member,Male,Food and beverages,32.68,10,16.3400,343.1400,2/5/2019,12:42:00 PM,Cash,326.8000,4.761904762,16.3400,6.2
285-77-1542,Alex,Yangon,Normal,Male,Electronic accessories,33.51,4,6.7020,140.7420,3/4/2019,7:59:00 PM,Ewallet,134.0400,4.761904762,6.7020,9.0
550-91-3740,Giza,Naypyitaw,Member,Female,Health and beauty,79.33,4,15.8660,333.1860,3/26/2019,8:16:00 PM,Ewallet,317.3200,4.761904762,15.8660,4.3
864-78-4828,Giza,Naypyitaw,Normal,Female,Sports and travel,45.89,5,11.4725,240.9225,3/2/2019,2:09:00 PM,Credit card,229.4500,4.761904762,11.4725,9.2
794-50-9687,Alex,Yangon,Member,Male,Food and beverages,35.99,8,14.3960,302.3160,2/18/2019,8:22:00 PM,Cash,287.9200,4.761904762,14.3960,7.7
373-22-5183,Cairo,Mandalay,Normal,Female,Fashion accessories,87.25,6,26.1750,549.6750,2/4/2019,1:46:00 PM,Credit card,523.5000,4.761904762,26.1750,7.5
660-11-1138,Alex,Yangon,Member,Male,Sports and travel,56.80,3,8.5200,178.9200,2/10/2019,11:33:00 AM,Ewallet,170.4000,4.761904762,8.5200,8.1
297-14-1388,Giza,Naypyitaw,Member,Male,Food and beverages,29.75,5,7.4375,156.1875,2/2/2019,8:57:00 PM,Ewallet,148.7500,4.761904762,7.4375,9.7
976-87-3128,Cairo,Mandalay,Normal,Male,Health and beauty,20.96,2,2.0960,44.0160,1/12/2019,12:16:00 PM,Cash,41.9200,4.761904762,2.0960,6.8
808-95-6298,Alex,Yangon,Normal,Male,Health and beauty,67.49,5,16.8725,354.3225,2/24/2019,2:49:00 PM,Ewallet,337.4500,4.761904762,16.8725,6.3
282-66-2137,Giza,Naypyitaw,Normal,Male,Food and beverages,99.64,5,24.9100,523.1100,2/3/2019,4:11:00 PM,Credit card,498.2000,4.761904762,24.9100,7.0
728-92-2740,Alex,Yangon,Normal,Female,Health and beauty,58.66,7,20.5310,431.1510,1/28/2019,10:04:00 AM,Ewallet,410.6200,4.761904762,20.5310,7.4
252-93-1014,Giza,Naypyitaw,Member,Female,Home and lifestyle,79.95,1,3.9975,83.9475,3/5/2019,12:44:00 PM,Cash,79.9500,4.761904762,3.9975,9.4
546-61-2148,Cairo,Mandalay,Member,Male,Sports and travel,10.33,8,4.1320,86.7720,3/3/2019,5:07:00 PM,Credit card,82.6400,4.761904762,4.1320,7.2
156-90-2485,Giza,Naypyitaw,Normal,Female,Health and beauty,40.01,5,10.0025,210.0525,2/21/2019,5:48:00 PM,Cash,200.0500,4.761904762,10.0025,7.9
295-48-7391,Alex,Yangon,Member,Female,Sports and travel,59.90,7,20.9650,440.2650,3/26/2019,11:56:00 AM,Credit card,419.3000,4.761904762,20.9650,6.6
837-85-4907,Alex,Yangon,Normal,Female,Health and beauty,22.59,4,4.5180,94.8780,1/4/2019,6:41:00 PM,Cash,90.3600,4.761904762,4.5180,7.0
447-17-6533,Giza,Naypyitaw,Member,Female,Health and beauty,96.99,1,4.8495,101.8395,1/5/2019,1:51:00 PM,Credit card,96.9900,4.761904762,4.8495,8.0
858-84-4817,Giza,Naypyitaw,Member,Male,Fashion accessories,94.61,9,42.5745,894.0645,1/20/2019,12:31:00 PM,Credit card,851.4900,4.761904762,42.5745,4.1
276-90-1818,Cairo,Mandalay,Normal,Male,Sports and travel,14.12,3,2.1180,44.4780,1/2/2019,7:10:00 PM,Credit card,42.3600,4.761904762,2.1180,4.4
325-18-4320,Alex,Yangon,Normal,Female,Fashion accessories,20.28,10,10.1400,212.9400,3/20/2019,8:25:00 PM,Cash,202.8000,4.761904762,10.1400,4.7
956-37-1746,Cairo,Mandalay,Member,Female,Health and beauty,61.84,3,9.2760,194.7960,2/11/2019,11:17:00 AM,Ewallet,185.5200,4.761904762,9.2760,8.5
549-41-1666,Alex,Yangon,Member,Male,Fashion accessories,72.67,9,32.7015,686.7315,1/22/2019,7:24:00 PM,Ewallet,654.0300,4.761904762,32.7015,4.1
191-93-5648,Giza,Naypyitaw,Normal,Female,Fashion accessories,17.27,1,0.8635,18.1335,1/23/2019,12:13:00 PM,Ewallet,17.2700,4.761904762,0.8635,7.8
725-98-1616,Cairo,Mandalay,Member,Female,Food and beverages,50.54,4,10.1080,212.2680,1/23/2019,11:40:00 AM,Cash,202.1600,4.761904762,10.1080,6.1
642-22-6929,Alex,Yangon,Member,Female,Fashion accessories,60.19,4,12.0380,252.7980,1/16/2019,8:13:00 PM,Cash,240.7600,4.761904762,12.0380,4.3
280-30-1706,Alex,Yangon,Member,Female,Home and lifestyle,81.70,8,32.6800,686.2800,3/5/2019,1:27:00 PM,Cash,653.6000,4.761904762,32.6800,6.0
280-30-1476,Giza,Naypyitaw,Normal,Male,Health and beauty,13.90,1,0.6950,14.5950,3/10/2019,1:46:00 PM,Cash,13.9000,4.761904762,0.6950,7.6
897-24-6343,Giza,Naypyitaw,Member,Male,Electronic accessories,47.72,6,14.3160,300.6360,1/30/2019,4:55:00 PM,Ewallet,286.3200,4.761904762,14.3160,6.3
155-65-3374,Alex,Yangon,Member,Female,Electronic accessories,16.62,10,8.3100,174.5100,3/4/2019,4:23:00 PM,Ewallet,166.2000,4.761904762,8.3100,6.7
443-26-1525,Alex,Yangon,Member,Female,Electronic accessories,66.88,5,16.7200,351.1200,1/26/2019,11:54:00 AM,Cash,334.4000,4.761904762,16.7200,6.8
718-30-3784,Alex,Yangon,Member,Male,Sports and travel,78.43,4,15.6860,329.4060,2/7/2019,6:31:00 PM,Ewallet,313.7200,4.761904762,15.6860,7.5
353-51-8114,Giza,Naypyitaw,Member,Male,Food and beverages,35.13,7,12.2955,258.2055,2/1/2019,10:26:00 AM,Ewallet,245.9100,4.761904762,12.2955,4.2
535-77-7460,Giza,Naypyitaw,Normal,Male,Sports and travel,76.01,9,34.2045,718.2945,1/5/2019,5:15:00 PM,Ewallet,684.0900,4.761904762,34.2045,7.4
235-55-5846,Alex,Yangon,Member,Male,Health and beauty,72.38,7,25.3330,531.9930,1/28/2019,5:42:00 PM,Cash,506.6600,4.761904762,25.3330,5.0
565-69-3271,Giza,Naypyitaw,Normal,Male,Home and lifestyle,87.21,10,43.6050,915.7050,1/4/2019,8:29:00 PM,Credit card,872.1000,4.761904762,43.6050,7.8
133-47-7977,Cairo,Mandalay,Normal,Male,Fashion accessories,16.36,6,4.9080,103.0680,3/9/2019,11:39:00 AM,Cash,98.1600,4.761904762,4.9080,8.4
213-59-6989,Alex,Yangon,Normal,Male,Home and lifestyle,56.33,6,16.8990,354.8790,1/7/2019,3:11:00 PM,Credit card,337.9800,4.761904762,16.8990,7.4
442-40-9841,Alex,Yangon,Member,Female,Fashion accessories,60.47,4,12.0940,253.9740,1/18/2019,7:55:00 PM,Credit card,241.8800,4.761904762,12.0940,5.3
373-74-7929,Cairo,Mandalay,Normal,Male,Health and beauty,78.48,6,23.5440,494.4240,2/15/2019,3:22:00 PM,Cash,470.8800,4.761904762,23.5440,6.9
794-78-5788,Cairo,Mandalay,Normal,Female,Fashion accessories,84.66,8,33.8640,711.1440,3/10/2019,11:12:00 AM,Cash,677.2800,4.761904762,33.8640,4.5
211-31-5521,Giza,Naypyitaw,Member,Male,Sports and travel,90.82,5,22.7050,476.8050,1/10/2019,12:55:00 PM,Ewallet,454.1000,4.761904762,22.7050,7.1
654-26-8764,Cairo,Mandalay,Normal,Female,Sports and travel,12.04,7,4.2140,88.4940,3/29/2019,8:01:00 PM,Cash,84.2800,4.761904762,4.2140,5.1
760-52-7745,Alex,Yangon,Normal,Female,Sports and travel,88.46,4,17.6920,371.5320,3/8/2019,7:42:00 PM,Credit card,353.8400,4.761904762,17.6920,7.2
235-49-3813,Cairo,Mandalay,Normal,Male,Sports and travel,50.07,5,12.5175,262.8675,3/14/2019,3:18:00 PM,Ewallet,250.3500,4.761904762,12.5175,4.9
264-78-5673,Giza,Naypyitaw,Member,Male,Fashion accessories,51.03,3,7.6545,160.7445,3/21/2019,8:50:00 PM,Ewallet,153.0900,4.761904762,7.6545,5.0
229-66-5266,Alex,Yangon,Normal,Male,Electronic accessories,13.70,6,4.1100,86.3100,3/15/2019,6:45:00 PM,Ewallet,82.2000,4.761904762,4.1100,8.0
266-78-5940,Giza,Naypyitaw,Member,Male,Sports and travel,23.31,8,9.3240,195.8040,3/11/2019,5:49:00 PM,Ewallet,186.4800,4.761904762,9.3240,9.7
439-92-5842,Giza,Naypyitaw,Normal,Female,Food and beverages,24.04,9,10.8180,227.1780,3/6/2019,8:09:00 PM,Credit card,216.3600,4.761904762,10.8180,8.4
141-27-2914,Giza,Naypyitaw,Normal,Male,Sports and travel,40.48,2,4.0480,85.0080,3/3/2019,7:53:00 PM,Ewallet,80.9600,4.761904762,4.0480,6.7
299-84-9625,Alex,Yangon,Member,Female,Electronic accessories,39.37,10,19.6850,413.3850,3/24/2019,10:05:00 AM,Credit card,393.7000,4.761904762,19.6850,9.1
503-34-9035,Cairo,Mandalay,Normal,Male,Fashion accessories,70.44,2,7.0440,147.9240,3/7/2019,3:25:00 PM,Ewallet,140.8800,4.761904762,7.0440,8.3
391-54-6756,Giza,Naypyitaw,Normal,Female,Food and beverages,43.27,6,12.9810,272.6010,1/2/2019,11:13:00 AM,Credit card,259.6200,4.761904762,12.9810,9.3
267-64-7786,Cairo,Mandalay,Member,Male,Electronic accessories,99.33,8,39.7320,834.3720,2/6/2019,1:19:00 PM,Cash,794.6400,4.761904762,39.7320,9.9
874-58-2449,Cairo,Mandalay,Member,Female,Fashion accessories,98.80,2,9.8800,207.4800,3/17/2019,2:26:00 PM,Ewallet,197.6000,4.761904762,9.8800,7.3
290-58-5742,Cairo,Mandalay,Normal,Male,Home and lifestyle,61.11,3,9.1665,192.4965,1/26/2019,7:19:00 PM,Cash,183.3300,4.761904762,9.1665,7.4
368-48-8742,Giza,Naypyitaw,Member,Female,Sports and travel,30.21,1,1.5105,31.7205,1/20/2019,12:31:00 PM,Credit card,30.2100,4.761904762,1.5105,7.9
168-86-6927,Alex,Yangon,Normal,Female,Home and lifestyle,20.74,5,5.1850,108.8850,3/5/2019,8:43:00 PM,Cash,103.7000,4.761904762,5.1850,9.8
965-43-3668,Alex,Yangon,Member,Male,Home and lifestyle,43.59,10,21.7950,457.6950,1/3/2019,5:56:00 PM,Credit card,435.9000,4.761904762,21.7950,4.8
751-55-1798,Alex,Yangon,Normal,Female,Food and beverages,14.76,6,4.4280,92.9880,2/23/2019,8:59:00 PM,Ewallet,88.5600,4.761904762,4.4280,7.1
870-31-9908,Cairo,Mandalay,Normal,Female,Fashion accessories,26.49,2,2.6490,55.6290,3/18/2019,2:17:00 PM,Credit card,52.9800,4.761904762,2.6490,8.2
943-28-1211,Giza,Naypyitaw,Member,Female,Home and lifestyle,18.63,10,9.3150,195.6150,2/15/2019,5:26:00 PM,Cash,186.3000,4.761904762,9.3150,9.5
326-34-9612,Alex,Yangon,Member,Female,Sports and travel,19.22,3,2.8830,60.5430,3/6/2019,11:07:00 AM,Ewallet,57.6600,4.761904762,2.8830,9.5
936-66-9570,Giza,Naypyitaw,Normal,Male,Fashion accessories,41.34,6,12.4020,260.4420,1/18/2019,2:01:00 PM,Credit card,248.0400,4.761904762,12.4020,8.9
332-49-3053,Alex,Yangon,Member,Male,Health and beauty,21.58,3,3.2370,67.9770,3/30/2019,4:44:00 PM,Ewallet,64.7400,4.761904762,3.2370,4.5
210-14-9412,Giza,Naypyitaw,Member,Female,Health and beauty,78.16,1,3.9080,82.0680,1/26/2019,2:02:00 PM,Ewallet,78.1600,4.761904762,3.9080,5.8
310-85-4277,Alex,Yangon,Member,Female,Health and beauty,77.91,2,7.7910,163.6110,3/19/2019,11:09:00 AM,Credit card,155.8200,4.761904762,7.7910,9.7
899-88-4962,Cairo,Mandalay,Member,Male,Food and beverages,41.31,3,6.1965,130.1265,3/6/2019,10:33:00 AM,Ewallet,123.9300,4.761904762,6.1965,8.3
842-22-4506,Giza,Naypyitaw,Normal,Female,Fashion accessories,25.46,9,11.4570,240.5970,1/1/2019,7:11:00 PM,Cash,229.1400,4.761904762,11.4570,8.0
534-37-9425,Alex,Yangon,Member,Female,Health and beauty,26.28,6,7.8840,165.5640,2/18/2019,3:07:00 PM,Cash,157.6800,4.761904762,7.8840,4.7
670-15-2347,Alex,Yangon,Normal,Female,Health and beauty,54.62,6,16.3860,344.1060,2/6/2019,4:18:00 PM,Cash,327.7200,4.761904762,16.3860,7.6
667-62-5761,Giza,Naypyitaw,Normal,Male,Health and beauty,71.83,8,28.7320,603.3720,1/29/2019,5:43:00 PM,Cash,574.6400,4.761904762,28.7320,5.1
548-76-2392,Cairo,Mandalay,Member,Male,Sports and travel,54.25,2,5.4250,113.9250,2/20/2019,4:44:00 PM,Credit card,108.5000,4.761904762,5.4250,9.9
472-35-6548,Cairo,Mandalay,Member,Female,Health and beauty,93.28,3,13.9920,293.8320,1/9/2019,1:53:00 PM,Cash,279.8400,4.761904762,13.9920,8.4
379-92-7557,Giza,Naypyitaw,Normal,Female,Fashion accessories,78.83,10,39.4150,827.7150,3/17/2019,7:25:00 PM,Cash,788.3000,4.761904762,39.4150,7.1
356-72-9147,Alex,Yangon,Member,Male,Health and beauty,79.12,2,7.9120,166.1520,1/16/2019,11:47:00 AM,Ewallet,158.2400,4.761904762,7.9120,9.0
719-96-6356,Giza,Naypyitaw,Member,Female,Food and beverages,71.03,3,10.6545,223.7445,2/18/2019,7:06:00 PM,Ewallet,213.0900,4.761904762,10.6545,8.0
400-94-9157,Cairo,Mandalay,Normal,Female,Food and beverages,79.08,8,31.6320,664.2720,1/26/2019,3:51:00 PM,Credit card,632.6400,4.761904762,31.6320,7.3
560-50-7165,Alex,Yangon,Normal,Female,Health and beauty,99.16,2,9.9160,208.2360,2/19/2019,10:11:00 AM,Credit card,198.3200,4.761904762,9.9160,8.0
541-27-6119,Giza,Naypyitaw,Normal,Female,Health and beauty,89.62,3,13.4430,282.3030,3/4/2019,7:43:00 PM,Cash,268.8600,4.761904762,13.4430,8.0
675-30-9301,Cairo,Mandalay,Member,Female,Home and lifestyle,58.55,8,23.4200,491.8200,3/2/2019,5:37:00 PM,Cash,468.4000,4.761904762,23.4200,7.7
162-13-1739,Giza,Naypyitaw,Member,Female,Home and lifestyle,78.98,5,19.7450,414.6450,2/11/2019,7:01:00 PM,Credit card,394.9000,4.761904762,19.7450,6.0
459-17-5001,Alex,Yangon,Member,Male,Fashion accessories,48.53,6,14.5590,305.7390,2/22/2019,2:37:00 PM,Ewallet,291.1800,4.761904762,14.5590,9.5
273-12-9821,Alex,Yangon,Normal,Male,Sports and travel,88.20,2,8.8200,185.2200,2/13/2019,8:55:00 PM,Cash,176.4000,4.761904762,8.8200,7.4
122-50-7188,Giza,Naypyitaw,Normal,Female,Food and beverages,34.00,8,13.6000,285.6000,3/17/2019,11:51:00 AM,Cash,272.0000,4.761904762,13.6000,4.6
930-95-6563,Cairo,Mandalay,Member,Female,Home and lifestyle,28.53,8,11.4120,239.6520,3/6/2019,4:12:00 PM,Cash,228.2400,4.761904762,11.4120,7.8
394-43-1778,Alex,Yangon,Normal,Female,Electronic accessories,85.63,9,38.5335,809.2035,1/28/2019,7:47:00 PM,Ewallet,770.6700,4.761904762,38.5335,8.3
168-82-9700,Cairo,Mandalay,Normal,Female,Electronic accessories,18.53,6,5.5590,116.7390,2/4/2019,3:50:00 PM,Ewallet,111.1800,4.761904762,5.5590,7.9
779-79-6133,Giza,Naypyitaw,Member,Female,Sports and travel,55.42,5,13.8550,290.9550,2/25/2019,2:39:00 PM,Credit card,277.1000,4.761904762,13.8550,6.7
820-76-4056,Cairo,Mandalay,Normal,Male,Fashion accessories,26.25,1,1.3125,27.5625,3/22/2019,5:17:00 PM,Credit card,26.2500,4.761904762,1.3125,7.2
844-90-1981,Cairo,Mandalay,Member,Female,Sports and travel,86.75,7,30.3625,637.6125,3/14/2019,12:15:00 PM,Ewallet,607.2500,4.761904762,30.3625,8.5
980-18-4335,Giza,Naypyitaw,Normal,Female,Home and lifestyle,85.97,7,30.0895,631.8795,2/10/2019,8:10:00 PM,Cash,601.7900,4.761904762,30.0895,8.1
296-13-5023,Alex,Yangon,Normal,Female,Sports and travel,46.53,2,4.6530,97.7130,1/20/2019,6:27:00 PM,Cash,93.0600,4.761904762,4.6530,7.9
129-43-5551,Alex,Yangon,Member,Male,Fashion accessories,28.18,5,7.0450,147.9450,1/18/2019,5:50:00 PM,Ewallet,140.9000,4.761904762,7.0450,4.3
516-56-2479,Alex,Yangon,Normal,Male,Electronic accessories,38.25,5,9.5625,200.8125,1/9/2019,11:36:00 AM,Credit card,191.2500,4.761904762,9.5625,7.0
357-73-2478,Alex,Yangon,Member,Male,Home and lifestyle,56.98,10,28.4900,598.2900,3/9/2019,3:53:00 PM,Credit card,569.8000,4.761904762,28.4900,8.4
247-23-3869,Cairo,Mandalay,Member,Female,Sports and travel,76.96,7,26.9360,565.6560,1/28/2019,4:16:00 PM,Credit card,538.7200,4.761904762,26.9360,4.3
658-64-8780,Cairo,Mandalay,Member,Female,Electronic accessories,43.72,2,4.3720,91.8120,2/10/2019,3:30:00 PM,Credit card,87.4400,4.761904762,4.3720,6.2
961-94-1895,Giza,Naypyitaw,Member,Female,Food and beverages,11.90,10,5.9500,124.9500,1/5/2019,4:19:00 PM,Credit card,119.0000,4.761904762,5.9500,9.8
987-40-8248,Giza,Naypyitaw,Normal,Male,Sports and travel,91.28,2,9.1280,191.6880,3/10/2019,2:19:00 PM,Ewallet,182.5600,4.761904762,9.1280,9.6
746-50-7656,Alex,Yangon,Member,Female,Health and beauty,36.77,3,5.5155,115.8255,2/26/2019,5:30:00 PM,Credit card,110.3100,4.761904762,5.5155,6.5
815-43-9295,Giza,Naypyitaw,Member,Female,Sports and travel,74.56,2,7.4560,156.5760,1/21/2019,7:46:00 PM,Credit card,149.1200,4.761904762,7.4560,8.4
756-33-8264,Giza,Naypyitaw,Member,Male,Sports and travel,72.57,1,3.6285,76.1985,3/24/2019,1:40:00 PM,Cash,72.5700,4.761904762,3.6285,5.9
830-93-3131,Alex,Yangon,Normal,Female,Sports and travel,19.97,4,3.9940,83.8740,3/8/2019,5:55:00 PM,Credit card,79.8800,4.761904762,3.9940,4.8
303-20-7791,Alex,Yangon,Normal,Male,Sports and travel,71.87,6,21.5610,452.7810,2/6/2019,4:53:00 PM,Credit card,431.2200,4.761904762,21.5610,5.3
334-21-8576,Alex,Yangon,Member,Female,Fashion accessories,93.08,10,46.5400,977.3400,3/22/2019,12:03:00 PM,Cash,930.8000,4.761904762,46.5400,7.7
274-82-2922,Cairo,Mandalay,Member,Female,Sports and travel,33.41,2,3.3410,70.1610,2/17/2019,8:31:00 PM,Ewallet,66.8200,4.761904762,3.3410,5.3
864-73-7259,Alex,Yangon,Member,Female,Electronic accessories,27.15,5,6.7875,142.5375,2/6/2019,7:13:00 PM,Cash,135.7500,4.761904762,6.7875,8.4
129-47-5289,Alex,Yangon,Member,Female,Electronic accessories,47.65,7,16.6775,350.2275,1/19/2019,3:37:00 PM,Credit card,333.5500,4.761904762,16.6775,7.9
809-60-4476,Alex,Yangon,Normal,Female,Fashion accessories,10.93,3,1.6395,34.4295,2/11/2019,7:16:00 PM,Ewallet,32.7900,4.761904762,1.6395,4.6
462-87-1745,Alex,Yangon,Member,Female,Food and beverages,14.69,4,2.9380,61.6980,3/2/2019,7:24:00 PM,Cash,58.7600,4.761904762,2.9380,9.9
694-32-5264,Cairo,Mandalay,Member,Female,Home and lifestyle,43.38,9,19.5210,409.9410,1/6/2019,5:08:00 PM,Ewallet,390.4200,4.761904762,19.5210,5.9
420-15-3095,Cairo,Mandalay,Normal,Female,Fashion accessories,48.96,5,12.2400,257.0400,1/15/2019,3:59:00 PM,Cash,244.8000,4.761904762,12.2400,5.7
420-65-3703,Giza,Naypyitaw,Normal,Female,Electronic accessories,65.16,5,16.2900,342.0900,3/8/2019,6:54:00 PM,Credit card,325.8000,4.761904762,16.2900,7.8
335-33-1587,Giza,Naypyitaw,Normal,Female,Electronic accessories,14.79,3,2.2185,46.5885,1/7/2019,5:27:00 PM,Ewallet,44.3700,4.761904762,2.2185,10.0
596-68-9077,Giza,Naypyitaw,Member,Male,Health and beauty,13.67,6,4.1010,86.1210,3/13/2019,3:05:00 PM,Ewallet,82.0200,4.761904762,4.1010,9.2
676-94-4479,Alex,Yangon,Member,Male,Sports and travel,85.15,9,38.3175,804.6675,2/4/2019,11:15:00 AM,Cash,766.3500,4.761904762,38.3175,8.1
482-85-2737,Giza,Naypyitaw,Normal,Male,Health and beauty,12.34,2,1.2340,25.9140,2/20/2019,11:29:00 AM,Credit card,24.6800,4.761904762,1.2340,8.0
773-10-6397,Giza,Naypyitaw,Member,Female,Home and lifestyle,66.55,5,16.6375,349.3875,3/18/2019,7:08:00 PM,Ewallet,332.7500,4.761904762,16.6375,9.2
660-87-7248,Cairo,Mandalay,Member,Female,Home and lifestyle,35.47,1,1.7735,37.2435,1/10/2019,12:15:00 PM,Cash,35.4700,4.761904762,1.7735,4.5
762-93-3525,Alex,Yangon,Member,Female,Sports and travel,24.66,7,8.6310,181.2510,2/6/2019,4:47:00 PM,Cash,172.6200,4.761904762,8.6310,9.4
624-35-9021,Cairo,Mandalay,Normal,Female,Sports and travel,21.82,2,2.1820,45.8220,2/17/2019,2:36:00 PM,Credit card,43.6400,4.761904762,2.1820,6.5
544-90-7979,Giza,Naypyitaw,Member,Male,Food and beverages,82.99,10,41.4950,871.3950,1/24/2019,3:29:00 PM,Credit card,829.9000,4.761904762,41.4950,5.3
744-92-9596,Cairo,Mandalay,Member,Female,Sports and travel,74.23,8,29.6920,623.5320,3/9/2019,4:05:00 PM,Cash,593.8400,4.761904762,29.6920,5.8
635-64-5841,Alex,Yangon,Member,Male,Health and beauty,71.59,5,17.8975,375.8475,2/1/2019,6:06:00 PM,Credit card,357.9500,4.761904762,17.8975,6.5
463-42-2339,Alex,Yangon,Member,Male,Fashion accessories,51.82,10,25.9100,544.1100,2/2/2019,8:29:00 PM,Ewallet,518.2000,4.761904762,25.9100,8.7
421-85-8454,Giza,Naypyitaw,Normal,Female,Home and lifestyle,14.07,7,4.9245,103.4145,2/8/2019,12:13:00 PM,Ewallet,98.4900,4.761904762,4.9245,4.5
647-12-1095,Cairo,Mandalay,Normal,Male,Health and beauty,33.34,2,3.3340,70.0140,2/25/2019,12:41:00 PM,Cash,66.6800,4.761904762,3.3340,6.8
410-89-6910,Giza,Naypyitaw,Normal,Female,Health and beauty,88.19,10,44.0950,925.9950,3/4/2019,12:08:00 PM,Ewallet,881.9000,4.761904762,44.0950,5.1
314-71-3378,Alex,Yangon,Member,Female,Fashion accessories,72.64,4,14.5280,305.0880,1/4/2019,6:12:00 PM,Ewallet,290.5600,4.761904762,14.5280,5.8
219-31-3497,Giza,Naypyitaw,Normal,Female,Sports and travel,23.33,7,8.1655,171.4755,1/3/2019,10:55:00 AM,Cash,163.3100,4.761904762,8.1655,7.5
441-11-2682,Alex,Yangon,Normal,Female,Sports and travel,36.53,7,12.7855,268.4955,1/7/2019,7:38:00 PM,Credit card,255.7100,4.761904762,12.7855,7.3
625-85-8993,Giza,Naypyitaw,Member,Male,Food and beverages,13.33,7,4.6655,97.9755,3/4/2019,10:27:00 AM,Credit card,93.3100,4.761904762,4.6655,5.9
